TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_32_43,71,4116.92,4064.1,4093.33,4109.23,4064.1,4051.28,4085.64,4090.77,4092.82,4065.64,4103.08,4138.97,4038.46,4132.82,0
12_32_43,72,4106.67,4060,4092.82,4102.56,4070.26,4055.38,4087.18,4087.18,4093.85,4070.26,4101.54,4140.51,4036.41,4124.1,0
12_32_43,73,4115.38,4080,4091.28,4104.62,4073.85,4050.26,4081.54,4078.97,4083.08,4058.46,4094.36,4133.85,4042.05,4125.13,0
12_32_44,74,4133.85,4094.36,4091.79,4111.28,4064.1,4045.13,4076.41,4073.33,4072.82,4048.72,4089.23,4124.62,4047.18,4139.49,0
12_32_44,75,4143.59,4090.77,4091.28,4112.82,4057.95,4045.64,4077.44,4070.26,4074.87,4048.21,4087.69,4127.69,4040,4146.67,0
12_32_44,76,4151.79,4098.46,4093.33,4116.92,4061.03,4045.13,4077.95,4070.77,4076.92,4043.08,4089.74,4137.95,4036.41,4148.72,0
12_32_44,77,4158.97,4111.79,4100.51,4124.1,4062.56,4046.67,4080,4075.9,4077.44,4044.62,4098.46,4142.56,4038.97,4161.03,0
12_32_44,78,4156.92,4104.1,4101.03,4124.1,4067.69,4054.87,4083.08,4078.97,4080,4056.41,4105.64,4142.05,4030.77,4168.21,0
12_32_44,79,4153.85,4096.41,4098.46,4116.92,4068.72,4054.87,4079.49,4081.03,4082.05,4051.28,4098.46,4138.97,4021.03,4157.44,0
12_32_44,80,4154.87,4100.51,4105.64,4116.41,4065.13,4047.69,4075.38,4086.67,4084.1,4043.59,4100.51,4140.51,4023.08,4151.28,0
12_32_44,81,4154.36,4100.51,4108.21,4120.51,4073.33,4045.64,4076.41,4087.69,4086.15,4057.95,4107.69,4142.56,4033.85,4156.92,0
12_32_44,82,4152.31,4097.44,4101.03,4120,4078.46,4048.21,4080,4085.13,4086.67,4066.15,4094.87,4138.97,4043.08,4155.38,0
12_32_44,83,4150.26,4104.1,4098.46,4113.85,4073.33,4051.79,4087.18,4089.23,4088.21,4061.03,4086.15,4137.95,4040.51,4144.1,0
