TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_9_56,37,4105.64,4154.87,4158.97,4126.67,4692.31,4149.23,4105.13,4098.97,4118.46,3386.15,4241.03,4152.31,4139.49,4061.03,0
12_9_56,38,4106.15,4158.97,4162.05,4126.15,4688.21,4152.82,4106.67,4098.46,4127.69,3403.59,4242.05,4152.31,4140.51,4060,0
12_9_56,39,4101.03,4168.21,4162.56,4123.08,4666.67,4152.31,4105.13,4098.46,4123.08,3414.87,4238.97,4149.74,4139.49,4063.59,0
12_9_56,40,4091.28,4151.28,4155.38,4121.03,4663.59,4147.18,4098.46,4097.44,4107.18,3412.82,4223.08,4139.49,4127.18,4055.9,0
12_9_56,41,4090.26,4142.56,4155.9,4122.05,4676.41,4150.26,4103.08,4097.44,4112.82,3422.56,4218.97,4138.46,4121.03,4053.33,0
12_9_56,42,4096.41,4156.41,4157.95,4121.54,4668.72,4156.92,4111.28,4098.97,4132.82,3454.36,4224.62,4144.1,4129.74,4061.54,0
12_9_56,43,4096.41,4155.38,4155.38,4119.49,4649.23,4154.87,4108.72,4099.49,4128.72,3466.15,4217.44,4139.49,4129.23,4060.51,0
12_9_56,44,4097.44,4150.77,4155.38,4121.03,4643.59,4151.79,4106.67,4097.95,4103.59,3440,4211.28,4141.54,4118.97,4057.44,0
12_9_56,45,4103.08,4150.77,4160,4121.54,4638.46,4151.79,4107.18,4097.44,4103.08,3428.21,4213.85,4154.87,4120,4064.62,0
12_9_56,46,4099.49,4135.38,4156.92,4118.97,4629.74,4151.28,4106.15,4098.97,4124.1,3447.18,4202.05,4153.85,4118.97,4063.59,0
12_9_56,47,4095.38,4134.36,4155.38,4120.51,4629.74,4153.85,4106.67,4098.46,4125.64,3464.62,4189.23,4142.56,4110.77,4057.44,0
12_9_56,48,4099.49,4149.23,4156.92,4124.1,4629.23,4148.21,4100.51,4098.46,4113.33,3477.44,4186.67,4141.03,4109.23,4059.49,0
12_9_56,49,4101.54,4147.69,4160,4123.59,4618.97,4140.51,4093.33,4099.49,4113.85,3500.51,4174.87,4140.51,4107.18,4059.49,0
12_9_56,50,4103.59,4147.18,4158.97,4125.13,4610.26,4149.23,4100.51,4098.46,4122.56,3520.51,4170.77,4142.56,4104.62,4062.05,0
12_9_56,51,4106.67,4154.36,4154.87,4126.15,4602.56,4158.97,4108.72,4097.44,4127.69,3534.87,4175.38,4148.21,4107.18,4069.74,0
