TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_27_13,79,4096.92,4080.51,4099.49,4092.82,4108.21,4095.38,4103.08,4094.87,4109.23,4086.15,4086.67,4101.03,4108.72,4104.1,0
12_27_13,80,4107.69,4090.26,4107.18,4103.59,4117.95,4102.56,4103.08,4103.08,4120,4093.85,4090.77,4109.74,4114.87,4111.79,0
12_27_13,81,4103.59,4094.87,4107.69,4108.21,4118.97,4105.64,4108.21,4109.74,4124.1,4105.13,4098.97,4109.74,4113.85,4114.36,0
12_27_13,82,4102.05,4090.77,4106.67,4103.59,4114.36,4107.69,4109.23,4106.15,4121.54,4106.67,4097.95,4108.72,4118.46,4110.26,0
12_27_13,83,4104.62,4088.21,4102.05,4094.36,4111.79,4104.62,4101.03,4095.38,4115.38,4090.26,4091.79,4105.64,4121.03,4107.69,0
12_27_13,84,4105.13,4093.33,4099.49,4091.79,4111.79,4100,4099.49,4092.82,4117.44,4093.33,4093.33,4106.15,4122.05,4110.77,0
12_27_13,85,4104.1,4096.92,4101.54,4096.41,4116.41,4099.49,4101.03,4096.41,4122.05,4108.72,4097.44,4108.21,4122.56,4113.33,0
12_27_13,86,4097.95,4092.82,4095.9,4096.41,4118.97,4101.54,4095.38,4093.85,4113.85,4094.36,4090.26,4098.97,4115.38,4107.18,0
12_27_13,87,4096.92,4090.77,4094.36,4094.87,4114.36,4101.54,4090.77,4091.28,4109.74,4088.21,4088.21,4093.33,4112.31,4103.08,0
12_27_13,88,4106.15,4103.59,4104.62,4103.08,4115.38,4101.54,4093.85,4097.44,4118.46,4104.62,4095.38,4103.59,4123.08,4113.85,0
12_27_13,89,4109.74,4111.79,4107.69,4109.23,4121.03,4103.08,4099.49,4097.44,4116.41,4101.54,4095.38,4110.26,4127.18,4120,0
12_27_13,90,4106.15,4104.62,4103.59,4105.64,4120.51,4104.62,4103.08,4092.31,4105.64,4087.18,4093.85,4104.62,4120.51,4112.31,0
12_27_13,91,4112.31,4105.13,4107.69,4106.15,4120.51,4109.23,4107.18,4096.92,4110.26,4089.23,4103.08,4106.15,4123.59,4115.38,0
12_27_13,92,4114.87,4108.72,4110.26,4110.26,4121.03,4109.23,4104.62,4098.97,4113.85,4096.92,4105.64,4115.38,4123.59,4126.67,0
12_27_13,93,4107.69,4099.49,4107.18,4104.62,4115.9,4102.56,4101.54,4091.79,4101.03,4096.41,4093.85,4113.85,4111.28,4121.54,0
12_27_13,94,4105.13,4095.9,4107.18,4100.51,4111.79,4101.03,4105.13,4089.74,4092.31,4091.79,4087.69,4108.21,4103.08,4110.26,0
12_27_13,95,4109.74,4104.62,4111.28,4107.18,4120,4106.67,4107.69,4092.31,4101.03,4089.74,4095.38,4110.26,4104.1,4109.74,0
12_27_13,96,4107.18,4103.59,4111.79,4108.72,4122.56,4106.67,4106.67,4090.26,4106.67,4092.82,4097.44,4111.79,4107.18,4110.77,0
