TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_30_29,72,4106.67,4143.08,4110.77,4074.36,4177.44,4077.44,4094.36,4060,4063.59,4068.72,4066.67,4095.38,4060.51,4096.41,0
12_30_29,73,4087.69,4116.41,4100,4077.44,4124.62,4060,4089.23,4057.95,4042.05,4076.41,4064.62,4082.05,4031.28,4081.54,0
12_30_29,74,4091.79,4108.21,4101.54,4080,4136.92,4066.15,4090.26,4063.08,4052.82,4080,4080,4097.44,4057.95,4088.72,0
12_30_29,75,4111.28,4130.26,4110.26,4086.67,4170.77,4084.1,4095.38,4068.21,4065.64,4072.31,4078.46,4109.23,4089.23,4101.54,0
12_30_29,76,4105.13,4137.44,4107.18,4089.23,4166.15,4084.1,4092.82,4062.05,4050.26,4052.82,4064.1,4093.33,4067.69,4092.31,0
12_30_29,77,4097.95,4134.36,4104.62,4081.54,4155.9,4080,4094.87,4064.62,4056.41,4058.46,4075.9,4091.79,4049.23,4089.74,0
12_30_29,78,4104.62,4141.54,4103.08,4077.95,4154.36,4081.54,4101.03,4075.38,4075.38,4070.77,4082.56,4096.92,4061.54,4093.33,0
12_30_29,79,4097.95,4134.87,4094.36,4086.15,4161.54,4081.54,4100,4073.85,4066.67,4062.05,4072.31,4086.15,4060.51,4082.56,0
12_30_29,80,4086.15,4114.87,4089.23,4085.64,4165.64,4077.95,4100,4072.82,4064.1,4077.95,4075.9,4085.13,4059.49,4080.51,0
12_30_29,81,4092.31,4118.97,4091.28,4076.92,4134.87,4074.87,4097.95,4077.95,4077.95,4088.72,4083.08,4094.36,4075.38,4091.79,0
12_30_29,82,4095.38,4135.9,4091.28,4083.08,4107.69,4072.31,4094.87,4074.87,4066.67,4053.85,4077.95,4088.72,4064.62,4091.79,0
12_30_29,83,4098.46,4138.46,4095.9,4094.36,4147.69,4082.05,4098.97,4078.46,4060.51,4064.62,4085.64,4092.82,4056.92,4090.77,0
12_30_29,84,4116.41,4140.51,4107.18,4093.85,4197.95,4094.36,4104.1,4089.23,4089.74,4120,4104.62,4115.38,4090.77,4106.67,0
12_30_29,85,4122.56,4137.44,4108.21,4091.79,4175.9,4088.72,4100,4082.56,4092.31,4111.79,4103.08,4119.49,4101.03,4114.87,0
12_30_29,86,4110.26,4132.82,4101.03,4093.33,4136.41,4080,4092.31,4063.08,4054.87,4063.59,4086.67,4104.62,4068.72,4100.51,0
12_30_29,87,4102.05,4135.9,4099.49,4091.28,4136.41,4077.44,4083.59,4057.44,4044.62,4050.26,4070.26,4095.38,4057.44,4088.72,0
12_30_29,88,4106.15,4140.51,4106.67,4091.79,4148.21,4071.28,4081.54,4068.21,4067.18,4064.62,4068.72,4103.08,4075.9,4100,0
12_30_29,89,4109.74,4141.54,4108.21,4097.95,4154.36,4076.92,4090.26,4074.87,4071.28,4080,4084.1,4111.28,4079.49,4112.31,0
12_30_29,90,4107.18,4135.38,4098.97,4097.44,4157.95,4094.36,4089.74,4065.13,4051.79,4067.18,4086.67,4105.13,4070.77,4103.08,0
