TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
11_55_50,99,4076.92,4088.72,4090.26,4084.1,4092.82,4105.64,4092.82,4116.41,4092.31,4069.74,4094.87,4105.64,4074.36,4098.97,0
11_55_50,100,4074.36,4082.56,4090.77,4077.95,4098.97,4102.56,4095.9,4109.23,4082.56,4050.26,4082.05,4095.9,4064.62,4087.69,0
11_55_50,101,4076.41,4088.21,4092.31,4077.95,4092.82,4096.41,4098.46,4130.77,4087.69,4053.33,4086.67,4103.08,4060.51,4091.28,0
11_55_50,102,4083.59,4092.82,4095.9,4088.72,4089.23,4097.95,4098.97,4140.51,4101.03,4068.21,4094.87,4109.74,4063.08,4103.59,0
11_55_50,103,4089.74,4091.79,4098.97,4094.36,4103.59,4103.08,4100.51,4121.54,4094.36,4071.28,4090.77,4109.74,4062.05,4103.08,0
11_55_50,104,4082.05,4090.77,4096.92,4087.18,4102.05,4098.46,4096.41,4111.79,4080,4050.77,4080.51,4107.18,4052.31,4093.33,0
11_55_50,105,4070.77,4088.21,4093.85,4081.03,4087.18,4088.72,4090.26,4120.51,4086.67,4040,4077.44,4104.1,4041.03,4090.26,0
11_55_50,106,4078.46,4089.23,4095.9,4085.64,4092.82,4087.69,4091.28,4124.1,4094.36,4054.36,4083.59,4110.77,4043.59,4097.95,0
11_55_50,107,4090.77,4094.87,4100,4095.38,4101.54,4097.44,4097.44,4127.69,4090.26,4062.05,4091.28,4122.56,4057.44,4105.64,0
11_55_50,108,4084.1,4092.31,4098.97,4093.85,4094.36,4108.21,4104.1,4140.51,4102.05,4072.31,4096.92,4118.97,4065.64,4105.13,0
11_55_50,109,4073.33,4084.1,4091.28,4081.03,4090.77,4109.23,4105.64,4140,4112.31,4089.23,4097.95,4108.72,4066.15,4098.97,0
11_55_50,110,4081.54,4085.64,4093.33,4079.49,4091.28,4104.1,4103.59,4134.36,4105.13,4082.56,4102.56,4115.9,4072.82,4105.64,0
11_55_50,111,4098.46,4098.97,4104.1,4089.74,4095.9,4104.62,4106.67,4144.1,4106.15,4075.9,4113.85,4128.72,4083.08,4121.03,0
11_55_50,112,4101.03,4106.67,4105.64,4098.46,4108.21,4112.31,4109.23,4149.74,4116.41,4092.31,4114.87,4127.69,4082.05,4124.62,0
11_55_50,113,4100.51,4107.18,4101.03,4104.1,4112.31,4115.9,4109.74,4143.08,4114.36,4094.36,4107.18,4124.1,4075.38,4120,0
11_55_50,114,4104.62,4106.67,4102.05,4103.08,4107.18,4109.23,4107.69,4143.59,4104.62,4073.33,4107.69,4124.1,4067.69,4120.51,0
11_55_50,115,4101.54,4104.62,4104.62,4094.36,4106.67,4102.56,4102.05,4147.69,4103.08,4072.31,4108.21,4123.59,4057.95,4118.97,0
11_55_50,116,4096.92,4106.67,4101.54,4091.79,4102.56,4103.59,4098.46,4144.62,4109.23,4094.36,4102.05,4125.13,4059.49,4113.85,0
11_55_50,117,4093.33,4101.03,4097.95,4093.85,4089.23,4104.1,4096.41,4138.97,4110.26,4096.41,4095.38,4122.05,4058.97,4107.18,0
11_55_50,118,4085.13,4086.15,4094.36,4086.15,4085.64,4099.49,4093.33,4131.79,4099.49,4080,4092.31,4110.77,4047.18,4096.41,0
11_55_50,119,4082.05,4080,4094.87,4081.54,4092.82,4096.41,4093.85,4123.08,4097.44,4086.15,4094.36,4109.23,4053.33,4094.87,0
11_55_50,120,4095.9,4090.26,4100.51,4087.18,4098.46,4098.46,4098.97,4124.1,4104.1,4092.31,4105.13,4120,4073.33,4114.87,0
11_55_50,121,4109.23,4101.54,4104.62,4096.92,4097.44,4103.59,4098.97,4129.23,4101.54,4071.79,4117.95,4126.15,4079.49,4131.28,0
11_55_50,122,4110.77,4106.67,4102.05,4104.1,4096.41,4106.15,4096.41,4128.21,4097.95,4069.74,4114.36,4123.59,4080,4126.67,0
11_55_50,123,4110.26,4111.79,4100.51,4109.23,4098.46,4106.67,4101.03,4122.05,4095.9,4085.13,4098.97,4119.49,4083.08,4120.51,0
11_55_50,124,4108.21,4108.72,4101.54,4105.64,4098.97,4106.15,4102.05,4120,4090.26,4076.92,4093.85,4119.49,4088.72,4123.59,0
11_55_50,125,4101.03,4097.44,4098.97,4096.92,4095.9,4106.67,4094.87,4121.54,4088.21,4072.82,4097.44,4121.54,4107.69,4121.54,0
11_55_50,126,4091.79,4089.23,4094.36,4093.33,4093.85,4104.62,4089.23,4119.49,4093.33,4081.54,4089.74,4115.38,4126.15,4110.77,0
11_55_50,127,4086.15,4087.18,4090.77,4090.26,4097.95,4097.95,4089.74,4115.38,4097.95,4067.18,4078.97,4104.1,4126.67,4101.03,0
