TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_11_47,59,4083.59,4053.33,4096.92,4090.77,4078.46,4058.46,4073.85,4098.46,4110.77,4095.9,4107.69,4104.62,4140,4087.18,0
12_11_47,60,4075.38,4047.18,4096.41,4098.97,4087.69,4046.67,4061.03,4096.92,4101.03,4092.82,4105.13,4098.97,4111.28,4076.92,0
12_11_47,61,4084.1,4055.38,4103.08,4122.05,4095.38,4049.74,4066.67,4097.95,4087.18,4090.26,4117.44,4105.13,4097.44,4088.72,0
12_11_47,62,4098.97,4062.05,4105.13,4137.95,4090.77,4061.03,4072.31,4099.49,4096.41,4099.49,4144.62,4120.51,4093.85,4105.13,0
12_11_47,63,4102.56,4065.13,4103.08,4138.97,4089.74,4053.85,4063.08,4098.97,4105.64,4108.21,4161.03,4125.13,4084.1,4109.23,0
12_11_47,64,4109.74,4082.05,4105.13,4150.26,4095.38,4038.46,4058.46,4097.95,4092.31,4108.21,4172.82,4126.15,4072.31,4110.77,0
12_11_47,65,4128.21,4101.54,4110.26,4163.08,4106.15,4044.1,4061.54,4098.46,4093.33,4111.79,4188.72,4138.97,4077.44,4127.69,0
12_11_47,66,4145.13,4102.05,4116.92,4181.03,4114.36,4055.9,4062.05,4098.46,4108.72,4108.72,4201.03,4147.18,4084.1,4142.56,0
12_11_47,67,4155.9,4101.03,4121.03,4205.13,4120,4054.36,4067.18,4096.92,4101.03,4109.23,4208.72,4142.56,4073.33,4140,0
12_11_47,68,4147.69,4112.31,4115.9,4193.33,4122.05,4048.72,4065.13,4097.44,4094.87,4091.79,4202.05,4141.54,4062.56,4133.85,0
12_11_47,69,4126.67,4100,4107.18,4172.31,4094.87,4035.38,4050.77,4098.97,4089.74,4040.51,4166.15,4136.41,4048.72,4124.62,0
12_11_47,70,4123.59,4087.69,4108.21,4177.44,4080,4023.59,4045.64,4098.46,4069.74,4045.64,4147.69,4122.56,4038.97,4113.33,0
12_11_47,71,4138.46,4111.28,4113.85,4174.87,4106.67,4035.38,4057.95,4098.46,4071.28,4109.74,4149.74,4121.03,4053.85,4115.9,0
12_11_47,72,4143.08,4134.87,4114.36,4167.69,4123.08,4054.36,4068.72,4098.46,4098.97,4126.67,4140,4134.36,4078.97,4137.44,0
12_11_47,73,4132.82,4124.62,4111.79,4182.56,4101.03,4045.13,4062.56,4098.46,4090.77,4102.05,4102.56,4127.18,4080.51,4134.87,0
12_11_47,74,4119.49,4108.72,4107.69,4158.97,4090.26,4033.85,4057.95,4098.46,4072.82,4105.64,4067.18,4114.87,4061.03,4112.31,0
12_11_47,75,4115.9,4113.85,4106.15,4117.95,4097.44,4043.08,4062.05,4098.46,4088.72,4114.87,4064.1,4129.23,4057.44,4121.03,0
12_11_47,76,4121.03,4076.92,4112.31,4145.64,4070.77,4035.38,4054.36,4098.46,4082.05,4117.44,4021.54,4124.62,4066.15,4125.13,0
12_11_47,77,4124.62,4036.41,4116.92,4152.82,4061.03,4027.69,4049.74,4098.46,4066.15,4138.46,3944.1,4102.56,4072.82,4101.54,0
12_11_47,78,4119.49,4077.95,4111.28,4085.64,4098.97,4046.15,4062.05,4098.46,4085.64,4158.97,3941.54,4119.49,4081.54,4110.26,0
12_11_47,79,4098.97,4123.08,4102.56,4015.9,4111.79,4058.46,4067.18,4098.46,4097.95,4183.08,3963.08,4128.72,4093.33,4133.33,0
12_11_47,80,4084.1,4109.74,4100,4011.79,4090.77,4050.77,4057.44,4098.46,4088.72,4229.23,3897.44,4096.92,4103.59,4114.87,0
12_11_47,81,4098.97,4097.95,4107.18,4045.13,4074.87,4049.74,4059.49,4098.46,4087.18,4278.46,3852.82,4087.69,4105.13,4103.59,0
12_11_47,82,4113.85,4105.13,4113.33,4051.79,4071.79,4057.95,4069.23,4098.46,4091.79,4323.59,3901.03,4110.77,4108.72,4126.67,0
12_11_47,83,4100.51,4084.62,4110.26,4016.41,4065.64,4054.36,4064.1,4098.46,4085.64,4371.79,3888.21,4104.62,4109.23,4122.05,0
12_11_47,84,4085.13,4082.56,4103.08,3985.64,4067.18,4046.15,4059.49,4098.46,4077.44,4419.49,3824.62,4084.1,4102.05,4097.44,0
12_11_47,85,4095.9,4096.92,4106.15,4015.9,4066.15,4043.59,4060,4098.46,4071.79,4460.51,3818.97,4086.15,4099.49,4102.05,0
12_11_47,86,4103.59,4065.13,4111.28,4033.33,4048.72,4038.97,4051.28,4098.46,4068.72,4492.31,3808.21,4084.1,4102.05,4103.59,0
12_11_47,87,4091.79,4045.64,4104.62,3992.31,4040,4035.38,4045.64,4098.46,4069.23,4511.79,3766.67,4077.44,4103.08,4089.23,0
12_11_47,88,4085.64,4068.72,4101.54,3953.85,4050.77,4046.67,4056.41,4098.46,4070.26,4530.77,3758.97,4083.08,4098.97,4093.33,0
12_11_47,89,4091.28,4093.85,4107.69,3947.69,4073.33,4066.15,4068.72,4098.46,4088.21,4580,3757.95,4087.18,4110.77,4105.13,0
12_11_47,90,4095.9,4092.82,4108.72,3958.46,4078.97,4071.28,4069.74,4098.46,4102.56,4628.21,3721.54,4077.44,4126.67,4100.51,0
12_11_47,91,4102.05,4083.59,4108.21,3984.62,4068.72,4065.64,4069.23,4098.46,4095.38,4630.26,3714.36,4078.46,4117.95,4101.54,0
12_11_47,92,4106.67,4072.31,4109.74,4009.74,4060,4058.97,4064.1,4098.46,4083.08,4618.46,3725.64,4085.64,4107.18,4108.21,0
12_11_47,93,4093.85,4052.82,4103.59,3997.44,4049.23,4049.74,4053.33,4098.46,4070.77,4608.21,3699.49,4074.36,4105.64,4096.92,0
12_11_47,94,4091.28,4052.82,4099.49,3990.77,4052.82,4051.28,4053.85,4098.46,4066.67,4592.82,3691.28,4069.74,4102.56,4090.77,0
12_11_47,95,4103.59,4061.03,4103.59,4013.85,4058.46,4061.54,4064.62,4098.46,4073.33,4573.33,3702.05,4072.31,4097.44,4095.38,0
12_11_47,96,4108.21,4067.69,4105.13,4029.23,4068.72,4070.26,4074.87,4098.46,4090.77,4559.49,3697.44,4081.54,4105.13,4102.56,0
12_11_47,97,4109.74,4066.15,4104.1,4026.15,4085.13,4075.9,4077.44,4098.46,4095.9,4554.36,3706.15,4092.82,4113.85,4109.23,0
12_11_48,98,4104.62,4060.51,4104.1,4014.87,4082.05,4072.31,4069.23,4098.46,4077.95,4542.05,3728.72,4078.46,4103.08,4098.46,0
12_11_48,99,4092.31,4058.97,4102.56,4020,4063.59,4061.03,4058.97,4098.46,4072.31,4524.1,3731.28,4063.59,4089.74,4085.13,0
12_11_48,100,4091.79,4050.77,4103.59,4056.92,4056.41,4057.95,4060.51,4098.46,4088.72,4516.41,3726.67,4070.26,4091.79,4088.21,0
12_11_48,101,4100,4047.69,4104.1,4088.21,4064.1,4063.08,4063.08,4098.46,4088.72,4515.9,3737.44,4072.82,4095.9,4093.33,0
12_11_48,102,4091.28,4044.1,4100.51,4093.33,4061.03,4061.54,4054.36,4098.46,4066.67,4497.44,3743.08,4057.95,4079.49,4084.1,0
12_11_48,103,4079.49,4031.28,4095.9,4097.44,4052.82,4052.82,4048.72,4098.46,4066.15,4480.51,3745.64,4050.26,4066.67,4074.36,0
12_11_48,104,4095.38,4045.13,4100.51,4102.56,4070.26,4062.05,4057.95,4098.46,4084.1,4485.64,3763.59,4059.49,4084.62,4079.49,0
12_11_48,105,4112.82,4075.9,4106.15,4103.08,4092.82,4075.38,4069.74,4097.44,4085.13,4490.26,3786.67,4068.72,4096.92,4090.26,0
12_11_48,106,4100,4066.15,4102.05,4089.74,4080,4066.67,4066.15,4097.44,4068.72,4482.56,3790.26,4063.59,4083.59,4089.74,0
12_11_48,107,4092.82,4053.85,4102.56,4077.95,4064.62,4060.51,4065.13,4098.46,4071.28,4468.21,3794.36,4065.13,4074.87,4089.23,0
12_11_48,108,4106.67,4072.31,4108.21,4085.13,4077.95,4065.64,4067.18,4098.97,4091.79,4458.46,3812.82,4073.85,4081.54,4095.38,0
12_11_48,109,4099.49,4060,4105.64,4087.18,4082.56,4059.49,4056.41,4098.46,4089.74,4443.59,3809.23,4060.51,4074.87,4083.59,0
12_11_48,110,4078.46,4041.54,4098.97,4067.69,4072.31,4053.85,4050.26,4098.46,4068.21,4433.33,3782.05,4040.51,4058.97,4064.62,0
12_11_48,111,4078.46,4059.49,4098.97,4037.95,4075.9,4063.08,4058.46,4098.97,4057.95,4432.31,3780,4038.97,4058.46,4061.54,0
12_11_48,112,4081.03,4064.1,4099.49,4054.87,4082.56,4062.05,4060.51,4098.46,4067.18,4412.31,3804.62,4038.46,4055.38,4062.05,0
12_11_48,113,4076.41,4050.26,4098.97,4167.69,4080.51,4058.46,4056.41,4097.44,4074.36,4398.97,3806.15,4034.87,4046.15,4056.92,0
12_11_48,114,4079.49,4061.03,4098.97,4265.13,4081.54,4071.28,4061.03,4097.44,4071.28,4412.31,3793.85,4037.44,4054.87,4057.95,0
12_11_48,115,4080.51,4067.69,4100,4255.38,4083.59,4074.87,4063.08,4098.46,4066.67,4411.79,3803.59,4035.38,4062.56,4064.1,0
12_11_48,116,4083.08,4060,4101.54,4236.41,4088.21,4067.18,4058.97,4098.46,4073.33,4397.44,3820.51,4035.38,4055.38,4066.15,0
12_11_48,117,4083.08,4062.56,4098.97,4238.97,4092.82,4066.67,4058.97,4097.95,4076.92,4393.85,3815.38,4035.38,4051.79,4061.54,0
12_11_48,118,4068.21,4062.05,4093.33,4208.21,4089.23,4068.21,4059.49,4096.92,4068.72,4380.51,3789.74,4022.05,4047.18,4049.23,0
