TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_23_12,39,4093.85,4080,4097.44,4089.74,4085.13,4087.69,4090.77,4093.33,4101.03,4109.23,4095.38,4126.15,4091.79,4120,0
12_23_12,40,4089.23,4078.97,4086.67,4083.08,4086.15,4082.05,4090.26,4093.33,4092.82,4102.05,4087.18,4110.77,4085.64,4111.28,0
12_23_12,41,4089.74,4073.85,4091.28,4077.44,4084.1,4082.05,4089.74,4096.92,4089.74,4096.41,4081.54,4100.51,4084.1,4103.08,0
12_23_12,42,4086.67,4074.36,4094.87,4085.64,4088.72,4090.26,4095.38,4106.67,4104.62,4105.64,4090.26,4109.74,4091.28,4107.18,0
12_23_12,43,4085.64,4081.54,4091.28,4091.28,4095.38,4094.36,4100.51,4106.67,4110.26,4111.79,4096.41,4115.38,4094.87,4111.79,0
12_23_12,44,4089.23,4081.03,4089.74,4085.13,4092.31,4090.77,4096.92,4095.9,4098.46,4106.15,4091.79,4108.21,4092.82,4107.18,0
12_23_12,45,4088.72,4078.97,4091.28,4083.59,4091.79,4086.67,4090.77,4096.41,4095.38,4105.13,4088.72,4105.64,4092.82,4103.08,0
12_23_12,46,4088.72,4087.69,4091.28,4090.77,4098.97,4089.23,4093.33,4103.59,4103.08,4110.77,4092.82,4112.31,4095.38,4105.64,0
12_23_12,47,4094.87,4096.92,4093.33,4095.38,4104.62,4098.46,4097.44,4100,4105.13,4112.82,4095.38,4113.33,4102.56,4109.74,0
12_23_12,48,4096.92,4095.9,4098.46,4094.36,4105.13,4098.97,4094.36,4093.85,4105.13,4111.79,4095.9,4108.72,4104.1,4109.23,0
12_23_12,49,4090.77,4089.23,4097.44,4092.31,4098.46,4091.79,4090.26,4096.41,4104.62,4108.72,4093.85,4108.72,4093.85,4103.59,0
12_23_12,50,4088.72,4083.59,4089.74,4089.23,4090.26,4089.74,4089.74,4097.95,4103.59,4107.18,4090.77,4107.18,4088.72,4101.03,0
12_23_12,51,4090.77,4085.13,4090.26,4087.18,4095.38,4091.79,4093.33,4098.97,4104.62,4108.21,4090.26,4102.05,4093.85,4104.62,0
12_23_12,52,4091.79,4089.74,4095.38,4089.74,4102.56,4094.36,4101.03,4107.18,4107.69,4110.26,4092.82,4106.15,4096.92,4106.15,0
12_23_12,53,4089.74,4088.72,4092.82,4091.79,4097.95,4094.87,4100,4109.23,4105.64,4110.77,4092.31,4112.82,4098.46,4105.13,0
12_23_12,54,4091.28,4087.69,4089.23,4087.69,4098.97,4092.31,4094.36,4108.21,4103.59,4109.23,4089.23,4108.21,4098.46,4107.69,0
12_23_12,55,4093.33,4089.74,4091.28,4083.59,4108.21,4094.87,4099.49,4115.9,4106.15,4108.21,4089.74,4106.67,4092.82,4107.18,0
12_23_12,56,4091.28,4090.26,4089.74,4083.08,4106.67,4100.51,4107.69,4124.1,4106.15,4107.18,4091.79,4116.41,4096.41,4104.1,0
12_23_12,57,4091.79,4091.28,4087.69,4086.15,4104.1,4097.95,4107.18,4126.15,4106.67,4113.33,4099.49,4122.05,4107.18,4106.15,0
12_23_12,58,4096.41,4095.9,4092.31,4090.77,4105.64,4091.28,4102.05,4121.03,4106.15,4116.92,4105.13,4121.54,4106.15,4109.23,0
12_23_12,59,4095.9,4094.87,4092.82,4087.18,4102.05,4089.74,4096.92,4111.79,4098.46,4110.77,4103.08,4118.97,4100.51,4108.21,0
12_23_12,60,4089.23,4090.77,4090.26,4081.03,4100,4091.79,4092.31,4106.67,4094.87,4110.77,4101.54,4117.44,4100.51,4105.64,0
12_23_12,61,4090.26,4093.33,4095.9,4085.64,4100,4091.79,4091.79,4108.72,4097.95,4116.41,4102.56,4117.95,4097.44,4104.62,0
12_23_12,62,4094.87,4096.41,4102.05,4091.79,4097.44,4088.72,4093.33,4107.18,4095.9,4112.82,4098.97,4121.03,4094.87,4105.64,0
12_23_12,63,4096.41,4094.36,4101.03,4089.74,4102.05,4090.26,4095.38,4106.15,4094.36,4107.18,4101.54,4123.08,4103.08,4107.69,0
12_23_12,64,4102.56,4094.87,4104.62,4090.26,4107.18,4091.28,4096.92,4106.67,4094.36,4109.74,4109.23,4124.62,4108.21,4110.77,0
12_23_12,65,4105.13,4096.92,4108.72,4092.82,4100.51,4087.69,4095.9,4103.08,4091.79,4109.23,4106.15,4127.18,4104.1,4113.33,0
12_23_12,66,4094.87,4090.26,4098.46,4088.21,4092.31,4086.67,4096.92,4103.08,4091.79,4105.64,4095.9,4124.62,4098.97,4105.64,0
12_23_12,67,4086.15,4084.1,4086.15,4086.15,4093.33,4087.69,4095.38,4106.15,4092.31,4104.62,4089.74,4115.9,4094.36,4091.79,0
12_23_12,68,4089.23,4087.18,4091.28,4086.15,4098.97,4088.21,4093.33,4110.77,4092.82,4103.59,4093.85,4115.38,4089.74,4089.74,0
12_23_12,69,4086.67,4085.13,4092.82,4081.03,4101.03,4087.69,4094.87,4115.38,4097.44,4108.21,4102.56,4118.97,4090.77,4095.38,0
12_23_12,70,4080.51,4079.49,4078.46,4077.44,4092.82,4084.1,4093.85,4110.26,4094.87,4109.23,4098.97,4110.26,4089.74,4091.79,0
12_23_12,71,4087.18,4086.15,4080.51,4087.69,4089.23,4082.05,4090.26,4102.05,4087.69,4105.13,4090.26,4105.13,4088.72,4090.77,0
