1.3858,0.5661,0.406093,0.478145,0.140891,0.639246,0.285793,0.186502,0.317258,0.179621,0.169048,0.0695272,0.155605,0.082446,0.0548241,0.182258,0.213254,0.278739,0.156602,0.126185,0.314304,0.166385,0.0828915,0.149426,0.0994343,0.245119,0.367765,0.356026,0.269423,0.130174,0.169507,0.248899,0.37678,0.247099,0.146462,0.403278,0.558597,0.926147,1.45701,0.383089,0.458064,0.548187,0.79607,0.584993,0.207301,0.375881,0.856984,1.42317,0.529287,0.243906,0.130419,0.351576,0.214386,0.189907,0.109586,0.47642,0.242872,0.396073,0.313226,0.127686,0.429914,1.67222,0.369489,0.421145,0.165926,0.529819,1.1545,0.609383,0.5759,0.188167,1,150,,,,,,
1.19786,1.17198,1.30726,0.703853,0.166625,4.82159,1.77243,0.766501,0.516584,0.217712,0.262352,0.175315,0.388957,0.178982,0.0574307,0.401726,0.413908,0.695056,0.30156,0.128232,0.528497,0.276382,0.159257,0.14373,0.111849,0.447722,0.668691,0.65194,0.240745,0.116317,0.19389,0.38257,0.643034,0.236025,0.132873,0.38187,0.831176,2.31444,1.57714,0.479957,0.342288,0.837858,2.31049,0.879523,0.271991,0.73256,1.44082,3.8385,0.985675,0.344574,0.117772,0.394566,0.5003,0.396496,0.141563,0.538894,0.740346,0.959674,0.402407,0.112256,2.43705,2.33196,0.802073,0.591949,0.257612,2.08308,1.62788,1.43734,0.757934,0.212904,0,155,,,,,,
25.352,19.2495,3.66486,1.93113,0.810257,448.534,35.346,6.55615,2.69343,0.990919,2.18102,0.22649,0.48877,0.186717,0.0813333,14.566,0.581706,0.69478,0.364722,0.400816,9.87578,4.5303,2.76549,0.677622,0.482392,1.51701,0.309138,0.523871,0.235795,0.126589,0.765984,0.2741,0.487928,0.130619,0.118447,1.75838,0.685549,1.69457,1.04672,0.390455,1.14608,0.676079,1.44612,0.945255,0.263162,35.6614,2.38419,1.81507,1.02866,0.339008,1.33905,0.34488,0.283775,0.412678,0.13522,2.1369,0.833073,0.689787,0.317735,0.113688,62.0371,7.54365,0.98521,0.861686,0.306147,86.0855,19.1266,3.23494,1.1764,0.453848,0,160,,,,,,
197.424,107.481,18.2897,5.57109,3.32501,1583.65,100.936,29.1868,8.65186,3.21662,9.8009,0.464612,0.36512,0.186379,0.136103,67.6769,1.81081,1.86976,0.464907,1.40349,40.8948,15.5158,10.6669,1.89933,1.44505,4.47216,0.327533,0.276198,0.158569,0.118355,2.38179,0.194252,0.174204,0.0998141,0.133658,9.06537,1.07383,0.484296,1.17529,0.338867,5.22062,0.815686,0.547256,0.968951,0.215063,147.388,6.1324,0.738194,0.919249,0.380875,6.99776,0.709643,0.159946,0.222633,0.122881,4.06229,0.273553,0.323473,0.181403,0.178088,190.145,21.5166,2.75103,1.61549,0.362952,363.456,82.154,11.5015,3.19251,1.21011,0,165,,,,,,
126.303,55.4112,9.77835,2.48885,1.482,480.717,26.861,12.5366,3.16747,1.14321,4.36916,0.23386,0.162409,0.108385,0.0999999,30.1954,1.29435,1.07555,0.344403,0.759033,17.2174,6.30563,3.94736,0.65755,0.593354,2.54208,0.239316,0.387807,0.124579,0.0970581,1.47725,0.401852,0.303472,0.0974434,0.126072,5.86411,1.12028,0.806221,0.947538,0.351663,3.57219,0.631704,0.590369,0.654169,0.247588,56.4875,2.83916,0.548103,0.561661,0.333192,3.6294,0.461163,0.270825,0.0872963,0.119601,1.99698,0.273603,0.411386,0.12094,0.156756,59.4552,7.38975,1.46099,0.766792,0.241099,154.177,36.3737,5.50195,1.60411,0.576753,0,170,,,,,,
5.30626,2.30034,0.912929,0.355467,0.354205,5.89361,1.53131,1.45267,0.56098,0.457859,0.224292,0.117085,0.199102,0.0652177,0.090039,2.77061,0.814763,0.294098,0.193416,0.229978,1.77287,0.716614,0.166366,0.164702,0.127687,0.806765,0.200747,0.288521,0.133951,0.0932123,0.386089,0.324321,0.309381,0.162345,0.107701,1.21221,1.04062,1.04105,0.944533,0.407306,1.05418,0.414245,0.571927,0.741067,0.319511,2.71278,0.822853,0.427524,0.482048,0.332218,0.423265,0.195743,0.173705,0.0851329,0.123006,0.461856,0.379982,0.328969,0.137002,0.138674,4.91163,0.961566,0.538445,0.30061,0.279519,5.29726,1.56878,0.650728,0.317185,0.290767,1,175,,,,,,
5.57688,1.97706,0.719051,0.635245,0.349623,17.1403,2.44118,0.464451,0.448902,0.194392,0.362475,0.0944761,0.13129,0.0925087,0.0724493,1.7611,0.436831,0.188687,0.310844,0.17589,0.938779,0.743084,0.340094,0.160322,0.11486,0.819701,0.222271,0.0873878,0.155366,0.121235,0.646557,0.168868,0.12431,0.196388,0.124763,2.30848,1.26458,0.659802,1.17293,0.370172,1.83701,1.14954,0.995395,0.878309,0.308403,3.9631,0.890317,0.65781,0.57639,0.278826,0.5959,0.153271,0.148703,0.222803,0.110161,0.699509,0.294528,0.185991,0.198103,0.15634,7.50435,1.16396,0.275769,0.409128,0.24726,7.5647,2.0595,0.954809,0.516961,0.300957,0,180,,,,,,
188.302,44.6096,3.03324,1.83173,2.46117,378.414,51.8192,11.8067,6.53989,1.27205,1.92852,0.35109,0.114895,0.0668899,0.207208,24.6219,1.64241,0.604937,0.460419,0.370955,12.5577,10.8718,6.19883,1.84839,0.757646,1.56472,0.277726,0.0609511,0.162836,0.13192,0.769856,0.37301,0.0681425,0.182008,0.163715,4.54143,1.12625,0.671133,1.25134,0.597691,2.54324,0.731195,0.572203,1.09042,0.429294,54.0007,1.86682,0.655553,0.872759,0.420297,3.87709,0.143401,0.172444,0.166475,0.126355,1.76387,0.63103,0.300773,0.1512,0.241609,155.926,8.43591,0.803298,0.776249,0.560012,183.11,34.3621,10.3723,1.64894,1.01766,0,185,,,,,,
505.505,111.936,7.68929,2.69893,3.68855,454.909,74.7909,25.6803,9.80675,1.54151,3.70922,0.552557,0.183517,0.090486,0.3408,45.3442,2.457,0.634386,0.548714,0.587114,16.9587,13.9398,8.77045,2.46488,1.08711,3.44202,0.467263,0.144731,0.176393,0.106847,0.975,0.468752,0.125526,0.199041,0.157831,6.69746,0.82693,0.668395,0.777954,0.64103,3.12911,0.630261,0.499627,0.687141,0.426489,93.9584,3.36969,0.553893,0.589389,0.533788,5.24832,0.297385,0.160862,0.111444,0.139631,2.22866,0.708036,0.308774,0.144951,0.264764,221.767,12.4732,1.36746,0.86746,0.756262,384.805,69.7265,17.1096,2.20853,1.06374,0,190,,,,,,
129.469,25.4301,2.42549,0.800718,0.680224,45.3422,18.0199,8.7698,2.1874,0.547999,0.892037,0.157266,0.312978,0.0767049,0.10695,8.74601,0.526634,0.211944,0.23651,0.275219,4.4206,1.78996,1.47686,0.430434,0.231987,1.70465,0.272025,0.315724,0.159479,0.0954517,0.66175,0.224657,0.204919,0.199336,0.12418,2.94297,0.629499,0.840061,0.86388,0.384418,1.98983,0.741113,0.760695,0.680708,0.299072,15.4908,1.26052,0.671134,0.524692,0.304405,1.17606,0.179428,0.206963,0.0986385,0.113651,0.837996,0.436351,0.333528,0.199916,0.163963,26.1775,2.24712,0.934116,0.398724,0.314762,83.7693,15.0263,3.18083,0.693179,0.27185,0,195,,,,,,
5.93264,1.87619,1.1726,0.799791,0.337611,7.88091,3.99143,2.11564,0.769495,0.311567,0.211779,0.0805645,0.175305,0.104574,0.0600149,0.751045,0.297572,0.268213,0.278941,0.217361,0.904827,0.186843,0.366061,0.173394,0.10092,0.504783,0.133093,0.335876,0.127095,0.135405,0.33955,0.126658,0.124857,0.163119,0.15636,0.991945,0.428718,1.2518,0.911054,0.345476,0.955289,0.58345,1.27396,1.03985,0.324497,1.30238,0.568917,0.993982,0.710855,0.251287,0.468859,0.185934,0.258628,0.0945868,0.0938153,0.815596,0.474817,0.533878,0.194065,0.146606,1.56925,0.47841,0.888483,0.289806,0.209991,4.05743,1.48376,1.21474,0.596509,0.271545,1,200,,,,,,
1.2941,0.567286,0.504033,0.492692,0.186616,3.95348,0.865772,0.618107,0.415554,0.140458,0.120302,0.0783781,0.200214,0.10487,0.0849008,0.640511,0.219902,0.284169,0.336557,0.235415,0.319697,0.168556,0.211017,0.154335,0.0970854,0.544453,0.122885,0.257554,0.189177,0.159609,0.446056,0.230971,0.153414,0.232355,0.183221,0.507463,0.793041,1.7044,1.05217,0.465195,0.542909,0.611922,1.33545,1.18425,0.383001,0.912202,0.475882,1.07227,0.526409,0.251345,0.169971,0.16672,0.259382,0.10639,0.127968,0.435864,0.329123,0.48682,0.162316,0.120913,2.27716,0.605042,0.740654,0.254301,0.216794,1.89202,0.744308,0.66661,0.326005,0.193518,0,205,,,,,,
96.2407,16.6038,5.9966,1.67378,0.342912,318.607,6.05908,2.52268,1.21361,0.641295,1.65873,0.255398,0.309714,0.104586,0.0779415,17.5015,1.08025,0.647134,0.360119,0.25993,5.26129,5.76708,1.73227,0.90673,0.395146,1.42213,0.240535,0.226326,0.241779,0.112293,0.825788,0.325316,0.269447,0.263743,0.125183,2.86259,2.05407,1.1339,0.826426,0.440962,1.86707,0.710538,0.706317,0.456569,0.239847,40.6438,0.954896,0.81503,0.344358,0.291488,0.832963,0.174414,0.189749,0.0988615,0.132694,0.789556,0.346905,0.487412,0.188752,0.15608,85.0039,1.91375,1.55033,0.272938,0.308925,91.2072,17.4174,2.33698,0.915583,0.613975,0,210,,,,,,
368.543,61.109,21.724,4.74958,0.788124,876.047,22.2624,5.7672,2.22428,1.29225,4.96431,0.51321,0.323348,0.188644,0.0648194,50.1547,1.82102,0.758531,0.482605,0.393167,13.971,14.9578,4.08222,2.30756,0.830004,4.04294,0.281951,0.301345,0.303956,0.107172,2.14656,0.200081,0.310419,0.202129,0.105849,8.6688,2.83977,1.52529,0.675636,0.409232,5.78735,0.888143,0.70673,0.361215,0.158253,107.471,1.381,1.01114,0.351978,0.381686,2.52599,0.233986,0.1965,0.117836,0.129803,1.49566,0.830067,0.576545,0.305478,0.249221,179.522,3.09897,2.7544,0.384372,0.30511,259.191,48.6034,5.08974,1.54142,0.937337,0,215,,,,,,
128.421,21.206,7.0734,1.47915,0.32132,214.17,8.99604,2.06822,0.574143,0.391448,1.79293,0.19161,0.280663,0.101424,0.0546746,12.6773,0.739589,0.410022,0.273361,0.245765,4.53328,3.64928,1.00533,0.773969,0.248818,1.52199,0.387155,0.171747,0.245467,0.120852,0.756841,0.19609,0.294779,0.109764,0.0827179,2.81358,1.3226,0.922059,0.309252,0.307893,1.90496,0.580389,0.604859,0.264679,0.159465,26.1365,0.838799,0.660581,0.192901,0.290541,0.976821,0.18149,0.136945,0.123766,0.10871,0.702747,0.619641,0.352716,0.218536,0.131608,32.1555,1.1217,0.668996,0.240553,0.169153,73.9629,14.3668,1.56746,0.515405,0.259131,0,220,,,,,,
3.08166,1.5475,0.632506,0.275714,0.169779,0.438659,1.1684,0.773321,0.240131,0.194122,0.232217,0.145724,0.215447,0.0770132,0.0683999,0.557936,0.818208,0.630799,0.269646,0.199339,1.23874,0.56905,0.262373,0.227419,0.101471,0.261442,0.388833,0.271407,0.210236,0.104298,0.191343,0.261266,0.39587,0.149622,0.0735646,0.392893,0.711936,1.49628,0.551092,0.293854,0.258715,0.571488,1.01371,0.631125,0.194489,1.06848,1.04762,0.997795,0.425737,0.189212,0.265637,0.333038,0.150264,0.108158,0.126198,0.764156,0.578674,0.307531,0.257409,0.172654,0.875525,0.633872,0.48873,0.217309,0.17157,2.99887,1.23562,0.732116,0.319397,0.169558,1,225,,,,,,
0.630806,0.961444,0.661313,0.297768,0.187653,0.346248,0.679571,0.559234,0.274462,0.137929,0.128216,0.210924,0.196465,0.118684,0.0635363,0.413207,0.505392,0.479294,0.210994,0.193366,0.640421,0.292182,0.146549,0.119905,0.0981338,0.260212,0.249521,0.247381,0.25647,0.130378,0.166806,0.363571,0.292409,0.214249,0.113329,0.493629,0.894334,1.57107,0.719448,0.400255,0.512431,0.56821,1.30613,0.670521,0.30302,0.668121,1.0843,1.43207,0.535328,0.177738,0.224315,0.417036,0.25803,0.119283,0.119106,0.69867,0.486291,0.29803,0.258894,0.185609,0.532959,1.18844,0.69974,0.243921,0.165386,0.774206,1.17999,0.727415,0.406766,0.217428,0,230,,,,,,
11.3235,2.01105,0.39844,0.4968,0.245468,31.3422,3.6159,0.474629,0.244544,0.168455,0.314348,0.087781,0.312028,0.0943635,0.0599329,1.21252,0.12686,0.159337,0.185107,0.136644,0.468322,0.374722,0.183862,0.185348,0.115525,0.433034,0.479237,0.319172,0.437773,0.118681,0.256539,0.371566,0.268385,0.259535,0.122097,1.15388,1.2402,2.14456,0.665487,0.575356,0.957389,0.789553,2.33977,0.721013,0.375066,2.66621,2.00313,1.39607,0.652293,0.180693,0.362421,0.726592,0.187842,0.185323,0.0990056,0.974766,0.247662,0.212663,0.25395,0.130061,13.1153,3.69541,0.445543,0.443937,0.169922,10.197,3.46202,0.69436,0.396475,0.218469,0,235,,,,,,
338.692,61.1993,10.3289,5.13092,0.634731,353.446,37.0655,1.59008,0.675867,0.306491,2.4025,0.0895665,0.187143,0.08517,0.0701716,16.5118,1.04885,0.583509,0.248824,0.248368,7.3689,4.77709,1.2925,0.63884,0.376318,0.905476,0.415288,0.327966,0.293762,0.116813,0.69008,0.353189,0.284881,0.248314,0.163628,1.77833,1.1261,0.905568,0.233497,0.320846,1.04532,0.676263,0.68892,0.238508,0.233898,36.9741,1.89835,0.582117,0.260679,0.365651,0.693313,0.673479,0.259668,0.0617405,0.121484,2.68113,0.212228,0.360827,0.168658,0.0863378,155.237,7.87875,0.990574,0.288246,0.172293,93.3631,27.9154,7.44378,0.939664,0.306537,0,240,,,,,,
35.2,8.15428,3.01896,0.871309,0.208103,17.4107,2.56962,0.647037,0.34766,0.133575,0.207342,0.100484,0.39569,0.08506,0.0580141,2.63918,0.870681,0.721876,0.200173,0.207367,1.12132,0.547678,0.595459,0.214102,0.0994646,0.684244,1.16594,0.577426,0.21372,0.110255,0.417469,1.10222,0.386248,0.311599,0.152337,1.52887,3.06344,1.46518,0.599894,0.321527,1.11218,2.46316,1.0877,0.493995,0.179276,4.91789,2.39792,1.89505,0.578868,0.241468,0.26526,0.67813,0.350189,0.1823,0.122617,1.10567,1.02651,0.698756,0.381257,0.0952727,9.19891,2.26482,0.917305,0.271194,0.198073,8.61323,4.84667,2.53061,0.618498,0.189061,0,245,,,,,,
0.984537,2.26352,2.33007,0.645767,0.272935,0.616699,0.624427,0.936237,0.31485,0.168536,0.0762866,0.100439,0.520721,0.128231,0.0791722,0.292495,0.391258,1.35717,0.219362,0.261078,0.579334,0.398153,0.531004,0.194516,0.079168,0.371546,1.82974,1.13343,0.391283,0.10952,0.229214,1.59752,0.602812,0.34152,0.112987,1.23292,4.93361,2.77286,1.50872,0.36281,0.917853,4.47463,2.61107,1.18099,0.231747,1.51551,5.73439,5.78993,1.02544,0.224551,0.313141,1.0202,0.98316,0.268996,0.130962,0.697801,1.63952,0.845652,0.433682,0.151675,0.579909,2.83773,1.6434,0.427991,0.230135,1.21173,3.77209,2.50263,0.697059,0.286544,1,250,,,,,,
